Unnamed: 0,image_id,street,citi,n_citi,bed,bath,sqft,price,img_f1,img_f2,img_f3,img_f4,img_f5
13981,13981,1725 El Camino Real,"Atascadero, CA",21,3,2.1,1998,695000,0.0,0.6063654,0.0,0.0,0.36459467
3977,3977,12222 Bluebell Avenue,"Garden Grove, CA",124,3,2.0,1242,649000,0.0,0.98095906,0.0,0.0,0.1449621
5918,5918,11930 Rudbeckia Circle,"Moreno Valley, CA",228,3,2.1,1420,350000,0.0,1.6965513,0.0,0.0,4.2168255
4330,4330,28012 Via Chocano,"Mission Viejo, CA",218,3,2.0,1690,749900,0.0,1.0165555,0.0,0.0,0.3760268
14980,14980,11819 Mirror Lake Avenue,"Ojai, CA",257,3,2.0,1228,589000,0.0,0.75889707,0.0,0.0,2.0884383
3594,3594,741 Ave Majorca Unit F,"Laguna Woods, CA",181,2,2.0,1000,369900,0.0,1.393238,0.0,0.0,1.4893802
5052,5052,2990 Araby Circle,"Palm Springs, CA",266,3,3.1,3087,1195000,0.0,0.94922936,0.0,0.0,1.5277933
8965,8965,6041 Shepherd Drive,"San Bernardino, CA",318,3,3.0,1560,399000,0.0,0.63733596,0.0,0.0,0.6477617
7228,7228,33385 Dreycott Way,"Lake Elsinore, CA",185,3,4.1,2723,664900,0.0,0.8070809,0.0,0.0,1.6395235
2824,2824,428 E Walnut Avenue,"Monrovia, CA",221,3,2.0,1272,799999,0.0,1.495661,0.0,0.0,1.571272
7669,7669,1833 Palm Canyon Drive,"Palm Springs, CA",266,3,3.0,2487,799000,0.0,1.7135149,0.0,0.0,1.7765408
7183,7183,74997 Cove Drive,"Indian Wells, CA",153,3,3.0,2764,695000,0.0,1.4716182,0.0,0.0,1.4247321
11112,11112,12813 Estrella Vista,"Poway, CA",294,3,2.0,1920,249900,0.0,0.42432854,0.0,0.0,0.5117663
2214,2214,12756 Lorne Street,"North Hollywood, CA",245,3,2.0,1160,649900,0.0,0.9910781,0.0,0.0,1.7245297
398,398,3274 Garden Avenue,"Los Angeles, CA",207,4,3.0,2500,1255000,0.0,1.719447,0.0,0.0,2.1818342
2715,2715,25145 Cherry Ridge Drive,"Canyon Country, CA",63,4,2.1,2547,759000,0.0,1.0609151,0.0,0.0,1.5937042
4288,4288,24342 Twig Street,"Lake Forest, CA",186,5,3.0,2240,739000,0.0,1.781047,0.0,0.0,2.027184
4493,4493,237 Delphia Avenue,"Brea, CA",49,5,3.0,2562,800000,0.0,1.7020327,0.0,0.0,1.7289021
8178,8178,133 Lagunita Lane,"Big Bear, CA",38,7,4.0,3600,1295000,0.0,0.0,0.0,0.0,0.0
15393,15393,653 Coppertree Court,"Simi Valley, CA",349,4,3.0,3168,899000,0.0,0.9620394,0.0,0.0,1.5657414
10351,10351,1056 Tyler Lane,"Upland, CA",381,5,4.1,3519,764000,0.0,1.8372432,0.0,0.0,4.305881
2324,2324,14720 Dunton Drive,"Whittier, CA",404,4,2.0,1794,689900,0.0,0.9772789,0.0,0.0,0.1963518
4842,4842,5 Alza Street,"Ladera Ranch, CA",177,4,3.0,2507,954900,0.0,1.6149379,0.0,0.0,2.1774437
11204,11204,276 N El Camino Real,"Oceanside, CA",256,3,2.0,1344,249950,0.0,1.2492961,0.0,0.0,1.6136148
14946,14946,31 Nottingham Road,"Westlake Village, CA",401,2,2.0,1848,588000,0.0,0.3427909,0.0,0.0,0.4567067
13292,13292,18155 Traylor Rd,"Ramona, CA",296,7,3.0,3800,999000,0.0,1.6391225,0.0,0.0,2.2529762
8484,8484,16420 Yucca Avenue,"Victorville, CA",391,3,2.0,1911,219000,0.0,0.7418768,0.0,0.0,0.3317901
5522,5522,78401 Desert Willow Drive,"Palm Desert, CA",265,2,2.0,1157,259000,0.0,1.0484366,0.0,0.0,1.5821501
5283,5283,47205 Crystal Loop,"Indian Wells, CA",153,3,3.0,3475,1699000,0.0,0.7972987,0.0,0.0,1.6286005
14312,14312,1367 Trail View Place,"Nipomo, CA",242,3,2.1,3048,965000,0.0,0.52750313,0.0,0.0,0.17055696
4252,4252,534 N Malena Street,"Orange, CA",259,3,2.0,1727,719900,0.0,1.197665,0.0,0.0,2.2292202
14661,14661,555 MORRIS Drive,"Fillmore, CA",118,4,4.0,3033,1295000,0.0,0.9525912,0.0,0.0,1.5664004
13565,13565,2750 Davis Canyon Road,"San Luis Obispo, CA",326,7,6.0,3910,1688000,0.0,0.63499045,0.0,0.0,1.6699314
10243,10243,1408 Magnolia,"Redlands, CA",304,4,4.0,3400,699900,0.0,0.0,0.0,0.0,0.0
9429,9429,3878 Vine Maple Road,"San Bernardino, CA",318,4,2.1,2087,460900,0.0,0.2875358,0.0,0.0,0.18602307
10855,10855,12482 Carmel Cape,"San Diego, CA",320,3,3.0,1758,1079000,0.0,0.76300395,0.0,0.0,1.9750326
786,786,44144 E 3rd Street,"Lancaster, CA",193,4,2.0,1512,249900,0.0,1.4066329,0.0,0.0,2.1586723
9807,9807,10180 Buffalo Street,"Oak Hills, CA",251,4,4.0,4005,589800,0.0,1.3917078,0.0,0.0,2.408985
4091,4091,1015 N Citron Street,"Anaheim, CA",12,1,1.0,976,695000,0.0,1.3362117,0.0,0.0,1.4274393
3767,3767,761 E Pinehurst Avenue,"La Habra, CA",169,3,1.0,1191,599888,0.0,0.3846706,0.0,0.0,0.6267946
12809,12809,1059 Lincoln Ave,"San Diego, CA",320,3,1.0,1084,776000,0.0,1.7547624,0.0,0.0,1.5325365
9184,9184,13673 W Constitution Way,"Fontana, CA",119,3,2.1,1604,453000,0.0,6.5909095,0.0,0.0,0.81238735
4554,4554,5130 Webb Place,"Yorba Linda, CA",412,3,2.0,1841,812500,0.0,2.836046,0.0,0.0,5.3353577
3268,3268,615 Irvine Avenue,"Newport Beach, CA",240,3,2.0,2041,1599990,0.0,1.018252,0.0,0.0,2.0722961
13324,13324,2507 Corbel Way,"San Marcos, CA",327,5,3.1,3152,950000,0.0,0.8362054,0.0,0.0,1.5599647
14575,14575,606 Mission Drive,"Camarillo, CA",59,3,2.1,2657,1035000,0.0,1.1486022,0.0,0.0,1.651698
980,980,37352 Daybreak Street,"Palmdale, CA",267,4,3.0,1692,339000,0.0,1.1420987,0.0,0.0,2.1094291
12323,12323,9225 Fullerton Ave,"San Diego, CA",320,3,2.0,1700,630000,0.0,0.93890744,0.0,0.0,0.011385821
15283,15283,264 Larcom Street,"Thousand Oaks, CA",372,5,2.1,2852,799900,0.0,1.3671881,0.0,0.0,1.8557875
2095,2095,40012 92nd Street W,"Palmdale, CA",267,4,3.0,2341,619900,0.0,0.8680362,0.0,0.0,2.1105194
9427,9427,13502 Pico Court,"Fontana, CA",119,4,2.0,1724,479900,0.0,1.926996,0.0,0.0,2.2222934
2609,2609,13826 Bessemer Street,"Van Nuys, CA",387,2,1.0,785,750000,0.0,5.527956,0.0,0.0,0.856985
12165,12165,431 Mimosa Ave,"Vista, CA",394,3,2.0,1410,556000,0.0,0.56965554,0.0,0.0,0.78519785
13514,13514,520 Torrey Pine Place,"Arroyo Grande, CA",18,4,3.0,3270,1150000,0.0,1.2507595,0.0,0.0,1.1699991
7026,7026,74924 Saguaro Lane,"Indian Wells, CA",153,4,3.0,2333,599000,0.0,1.0131592,0.0,0.0,1.6690205
6122,6122,31593 Calle Los Padres,"Temecula, CA",368,3,2.0,1352,399900,0.0,1.0320183,0.0,0.0,1.5089158
13819,13819,507 Carrington Place,"Arroyo Grande, CA",18,3,2.1,1760,599000,0.0,0.50639486,0.0,0.0,1.9622513
14925,14925,970 E Hillcrest Drive,"Thousand Oaks, CA",372,2,1.0,906,525000,0.0,0.7738439,0.0,0.0,0.8311099
4867,4867,1027 N Kraemer Boulevard,"Placentia, CA",288,2,2.0,1584,980000,0.0,1.2297637,0.0,0.0,1.9508263
4964,4964,81015 Golf View Drive,"La Quinta, CA",175,5,4.1,3698,1295000,0.0,0.49760252,0.0,0.0,1.638002
9315,9315,2508 S Arcadian Shores Road,"Ontario, CA",258,3,2.0,1080,449900,0.0,1.5977184,0.0,0.0,1.590863
6054,6054,23960 Via Astuto,"Murrieta, CA",233,3,2.0,1230,349000,0.0,0.68157923,0.0,0.0,1.331455
383,383,690 Rim Road Road,"Pasadena, CA",274,3,2.1,2569,1250000,0.0,0.9325792,0.0,0.0,1.893337
10392,10392,11485 Crafton Avenue,"Redlands, CA",304,3,2.0,2880,750000,0.0,1.0932341,0.0,0.0,1.5604668
697,697,39602 E 179th Street,"Lake Los Angeles, CA",188,3,2.0,1025,229900,0.0,0.60206956,0.0,0.0,0.636917
10766,10766,6991 Bixbite Place,"Carlsbad, CA",67,4,4.1,3424,1295000,0.0,1.1375985,0.0,0.0,1.8136501
8689,8689,16340 Taylor Avenue,"Fontana, CA",119,3,1.0,1079,290000,0.0,0.0,0.0,0.0,0.6448736
3037,3037,1040 Coolidge Drive,"San Gabriel, CA",323,3,1.0,1968,949500,0.0,0.87905794,0.0,0.0,1.5902687
1635,1635,4321 W Avenue M10,"Lancaster, CA",193,4,3.0,2138,469999,0.0,0.6821727,0.0,0.0,2.2695668
13358,13358,928 Camino Aldea,"Chula Vista, CA",80,4,3.1,3176,973900,0.0,2.1775684,0.0,0.0,4.0586514
11155,11155,9255 N Magnolia Ave,"Santee, CA",341,2,2.0,1466,247000,0.0,0.48404428,0.0,0.0,1.4055549
13790,13790,140 Whitley Gardens Drive,"Paso Robles, CA",275,3,2.0,1848,509000,0.0,1.0360975,0.0,0.0,1.5721684
4478,4478,1782 N Partridge Street,"Anaheim, CA",12,4,2.1,2728,775000,0.0,1.5834122,0.0,0.0,2.0255938
8247,8247,15261 Maysair Lane,"Chino Hills, CA",78,4,4.1,4072,1498000,0.0,1.4537901,0.0,0.0,2.067347
4777,4777,16347 Shadbush Street,"Fountain Valley, CA",121,4,3.1,2006,945000,0.0,1.2033917,0.0,0.0,0.57536685
919,919,45657 247th St E,"Lancaster, CA",193,3,1.0,1212,250000,0.0,1.0296935,0.0,0.0,0.27957937
1056,1056,835 E Jackman Street,"Lancaster, CA",193,5,3.0,1809,314900,0.0,0.56017196,0.0,0.0,0.7166159
6070,6070,30439 Misty Creek Drive,"Menifee, CA",213,3,2.0,1757,365000,0.0,2.17794,0.0,0.0,1.7616652
1393,1393,432 W 51st Street,"Los Angeles, CA",207,2,1.0,1304,450000,0.0,5.8801866,0.0,0.0,0.4230465
5974,5974,37258 Tucana Place,"Murrieta, CA",233,3,2.1,1636,359000,0.0,1.0998085,0.0,0.0,0.29381794
2205,2205,12719 Shenley Street,"Sylmar, CA",365,4,2.0,1631,610000,0.0,0.2439326,0.0,0.0,0.5979669
8231,8231,36472 County Line Road,"Yucaipa, CA",413,4,4.2,5847,1495000,0.0,1.0164447,0.0,0.0,1.9519418
14859,14859,87 Sherwood Drive,"Westlake Village, CA",401,2,2.0,1440,479000,0.0,0.39370865,0.0,0.0,1.7795659
1272,1272,2543 E Avenue R4,"Palmdale, CA",267,4,2.0,2323,375000,0.0,0.6126773,0.0,0.0,0.45160216
1951,1951,11003 Ferina Street,"Norwalk, CA",248,3,1.0,1099,550000,0.0,0.8808441,0.0,0.0,0.7866099
11125,11125,1145 E Barham,"San Marcos, CA",327,3,2.0,1404,198500,0.0,1.5085148,0.0,0.0,1.3872224
410,410,1804 Calle Belleza,"Rowland Heights, CA",315,4,3.0,3126,1148000,0.0,2.2491271,0.0,0.0,2.123206
11640,11640,426 Orion Pl,"Escondido, CA",115,3,2.0,1247,499900,0.0,0.4924101,0.0,0.0,0.47523585
1458,1458,1059 Hermosa Avenue,"Pomona, CA",290,3,2.0,1503,439900,0.0,5.1806903,0.0,0.0,0.91875553
8186,8186,1011 Black Oaks Drive,"Lake Arrowhead, CA",182,4,3.0,4276,1199000,0.0,1.9299839,0.0,0.0,5.352136
12640,12640,1951 Rancho Winchester Ln,"El Cajon, CA",109,4,2.1,2695,724900,0.0,1.2606978,0.0,0.0,2.2099679
8014,8014,1593 Vandagriff Way,"Corona, CA",87,6,5.1,4531,985000,0.0,1.0567273,0.0,0.0,1.6031663
7584,7584,3286 Rural Lane,"Corona, CA",87,5,4.0,4249,760000,0.0,1.8769671,0.0,0.0,1.9265333
7449,7449,2107 Vista Grande Avenue,"Palm Springs, CA",266,4,2.2,1949,750000,0.0,0.48787725,0.0,0.0,0.39187273
7446,7446,23690 Snakebite,"Perris, CA",278,5,3.0,3272,699000,0.0,0.9824912,0.0,0.0,1.9786931
6227,6227,11569 Slawson Avenue,"Moreno Valley, CA",228,3,2.1,1930,429900,0.0,1.8511482,0.0,0.0,1.8384622
4529,4529,8812 Monterey Circle,"Westminster, CA",402,4,3.0,1932,798888,0.0,1.3584281,0.0,0.0,1.6104912
4429,4429,3508 E Baron Court,"Orange, CA",259,4,3.0,2172,750000,0.0,1.7745275,0.0,0.0,0.705063
4376,4376,22142 Salcedo,"Mission Viejo, CA",218,4,3.0,2050,775000,0.0,1.7435654,0.0,0.0,4.176643
14162,14162,1339 Trail View Place,"Nipomo, CA",242,2,2.0,1945,765000,0.0,2.1628067,0.0,0.0,3.4503207
8731,8731,1501 N E ST,"San Bernardino, CA",318,3,2.0,1530,350000,0.0,0.592836,0.0,0.0,0.5673579
12188,12188,9566 Eucalyptus St,"Spring Valley, CA",356,4,2.0,2448,570000,0.0,0.7881836,0.0,0.0,1.3247916
13035,13035,3443 Pleasant Vale Dr,"Carlsbad, CA",67,5,3.0,2876,899000,0.0,0.8415417,0.0,0.0,0.7177042
1845,1845,20965 CANYON Trail,"Topanga, CA",375,1,1.0,518,499000,0.0,1.0872962,0.0,0.0,1.4825585
1,1,124 C Street W,"Brawley, CA",48,3,2.0,713,228500,0.0,0.05445722,0.0,0.0,0.16760284
12814,12814,13595 Quiet Hills Dr,"Poway, CA",294,5,3.0,2287,779900,0.0,0.7638282,0.0,0.0,1.433788
5871,5871,7404 Christine Avenue,"Riverside, CA",310,3,2.0,1273,328800,0.0,1.8293446,0.0,0.0,0.5304606
5853,5853,998 N Hargrave Street,"Banning, CA",26,3,2.1,1816,307000,0.0,1.0195011,0.0,0.0,0.5523778
5613,5613,41017 Calle Pampas,"Indio, CA",154,2,2.0,1432,299000,0.0,0.91394806,0.0,0.0,1.7075257
1149,1149,39240 Gunsmoke Court,"Palmdale, CA",267,4,3.0,1983,379900,0.0,0.17044605,0.0,0.0,1.3912888
13782,13782,315 Calle De Pueblo,"Templeton, CA",370,3,2.1,1408,499900,0.0,1.1225071,0.0,0.0,2.0609577
2295,2295,14605 Cortina Drive,"La Mirada, CA",172,4,2.0,1718,649900,0.0,0.9880967,0.0,0.0,0.13023357
891,891,39120 Calle Del Sur,"Green Valley, CA",133,2,1.0,826,270000,0.0,0.36150202,0.0,0.0,1.9189557
13191,13191,1047 Ardilla Pl,"Chula Vista, CA",80,4,3.0,2625,826875,0.0,0.9319583,0.0,0.0,1.927173
6560,6560,508 Viewtop Lane,"Corona, CA",87,4,2.1,1967,549000,0.0,1.1873574,0.0,0.0,0.3657936
2150,2150,9215 Rosser Street,"Bellflower, CA",32,4,3.0,1609,620000,0.0,0.8882149,0.0,0.0,1.5987501
13695,13695,1620 21st Street,"Oceano, CA",255,3,1.0,960,444900,0.0,1.1976118,0.0,0.0,0.3936342
19,19,226 Spruce Street,"Tehachapi, CA",367,4,2.1,1967,249950,0.0,0.0,0.0,0.0,0.41531393
441,441,12811 Rubens Avenue,"Los Angeles, CA",207,3,1.0,1200,1090000,0.0,0.6746751,0.0,0.0,0.4326153
11379,11379,2277 SUNRISE RANCH LN,"Campo, CA",61,3,2.0,1680,368000,0.0,0.8906026,0.0,0.0,2.0373788
821,821,509 Sunrise Ter,"Palmdale, CA",267,3,2.0,1290,295000,0.0,1.2421898,0.0,0.0,0.86722314
8184,8184,2117 N Tulare Court,"Upland, CA",381,4,2.1,4275,1250000,0.0,0.25344488,0.0,0.0,1.5129365
9278,9278,4069 Jose Street,"Chino, CA",79,3,2.0,1240,479980,0.0,1.7598282,0.0,0.0,3.3275807
5884,5884,26060 Fiesta Place,"Hemet, CA",141,3,2.0,1962,308000,0.0,0.20849057,0.0,0.0,0.0
4625,4625,3161 W Glen Holly Drive,"Anaheim, CA",12,4,4.1,3206,859000,0.0,1.4486498,0.0,0.0,1.7487701
1972,1972,1930 S Mcpherrin Avenue,"Monterey Park, CA",225,3,1.0,1115,598888,0.0,1.7463903,0.0,0.0,1.7159531
10774,10774,4110 Sleeping Indian Road,"Fallbrook, CA",116,4,4.0,3400,1349000,0.0,1.4636891,0.0,0.0,1.4962636
3891,3891,1142 SYCAMORE,"Orange, CA",259,3,2.0,1373,655000,0.0,1.2725779,0.0,0.0,2.0190039
6216,6216,23545 La Belle Lane,"Perris, CA",278,4,1.0,1766,399900,0.0,1.4596806,0.0,0.0,0.757861
10081,10081,26723 Modoc Lane,"Lake Arrowhead, CA",182,5,4.1,3101,689999,0.0,1.5264518,0.0,0.0,1.2840816
11241,11241,2506 C Street,"Julian, CA",161,1,1.1,860,305000,0.0,0.0,0.0,0.0,0.24219447
3011,3011,16811 Maurice Court,"Cerritos, CA",75,5,3.0,2607,950000,0.0,0.8891272,0.0,0.0,0.74434733
4265,4265,161 N Dogwood Street,"Orange, CA",259,3,2.1,1504,730000,0.0,1.1410635,0.0,0.0,3.5306876
12175,12175,2305 Bear Rock Glen,"Escondido, CA",115,3,2.0,1840,589000,0.0,1.5245165,0.0,0.0,3.2614307
2141,2141,7814 Sunnybrae Avenue,"Winnetka, CA",408,3,2.0,1380,599950,0.0,1.3875768,0.0,0.0,6.009641
7938,7938,1503 Beacon Ridge Way,"Corona, CA",87,5,4.1,4331,994900,0.0,1.6666868,0.0,0.0,1.9592811
12036,12036,9136 Pinzolo Point,"Lakeside, CA",190,3,2.0,2007,599000,0.0,1.0463161,0.0,0.0,1.785316
4076,4076,9100 Walker Street,"Cypress, CA",96,2,2.0,844,650000,0.0,0.81419337,0.0,0.0,0.46420076
896,896,2815 Nandina Drive,"Palmdale, CA",267,3,2.0,1190,283900,0.0,1.3416276,0.0,0.0,2.5432527
11677,11677,6472 Testigo Trl.,"Alpine, CA",8,4,2.0,2038,489000,0.0,0.28829464,0.0,0.0,0.31899178
10358,10358,11511 Ragusa Drive,"Rancho Cucamonga, CA",299,5,3.0,2985,749900,0.0,0.0,0.0,0.0,0.6894692
8116,8116,145 Rocky Point Road,"Lake Arrowhead, CA",182,5,3.1,2698,1390000,0.0,0.29342693,0.0,0.0,1.618939
8353,8353,14312 Savanna Street,"Adelanto, CA",2,4,2.0,1726,237000,0.0,1.7572267,0.0,0.0,1.2138634
987,987,1841 E Norberry Street,"Lancaster, CA",193,4,3.0,2094,335000,0.0,1.0947615,0.0,0.0,3.8114436
14613,14613,991 Ellesmere Way,"Oak Park, CA",252,6,4.1,3308,1359000,0.0,0.7725215,0.0,0.0,1.7105426
5236,5236,2497 Caliente Drive,"Palm Springs, CA",266,4,4.1,3900,1599000,0.0,0.822855,0.0,0.0,1.6324446
8011,8011,1910 Toledo Avenue,"Palm Springs, CA",266,3,2.0,1882,899900,0.0,0.7041016,0.0,0.0,1.540488
7250,7250,80333 Camino San Lucas,"Indio, CA",154,2,3.0,2569,695000,0.0,0.09560284,0.0,0.0,1.6676873
3094,3094,26821 Chelsea Lane,"Laguna Hills, CA",179,5,4.0,4200,1495000,0.0,0.0030121468,0.0,0.0,1.7194961
12115,12115,24713 El Sebo Place,"Ramona, CA",296,3,2.1,2033,575000,0.0,1.8579425,0.0,0.0,1.4726676
8227,8227,28911 San Timoteo Canyon Road,"Redlands, CA",304,3,2.0,2314,1200000,0.0,1.411523,0.0,0.0,1.5180683
3370,3370,21545 Dunrobin Way,"Yorba Linda, CA",412,5,4.1,4410,1679888,0.0,1.3170643,0.0,0.0,1.9977823
347,347,725 NAVY Street,"Santa Monica, CA",337,2,1.0,1064,1450000,0.0,1.0356102,0.0,0.0,1.6851877
5752,5752,1485 Avila Drive,"Perris, CA",278,4,2.1,2181,350900,0.0,0.685863,0.0,0.0,1.4041854
6863,6863,46150 Grace Court,"Temecula, CA",368,4,2.1,3113,575000,0.0,0.91796863,0.0,0.0,1.7789465
1443,1443,2219 Cranshaw Lane,"Palmdale, CA",267,5,3.0,2879,449000,0.0,0.870403,0.0,0.0,0.36613306
13967,13967,896 Salinas Avenue,"Templeton, CA",370,4,3.0,2373,597000,0.0,2.6100366,0.0,0.0,2.255
7840,7840,2590 Horace Street,"Riverside, CA",310,5,4.1,3937,898000,0.0,0.0,0.0,0.0,1.5754026
1837,1837,27508 Pinecrest Court,"Saugus, CA",342,4,2.1,1895,539999,0.0,1.391728,0.0,0.0,2.2506926
15330,15330,1102 Hendrix Avenue,"Thousand Oaks, CA",372,3,2.1,1931,899000,0.0,0.91448444,0.0,0.0,1.8705822
2274,2274,7970 Mcgroarty Street,"Sunland, CA",364,3,2.0,1692,699999,0.0,0.98642826,0.0,0.0,1.8662232
2961,2961,26622 Via Marquette,"Lomita, CA",202,4,2.1,2406,935000,0.0,0.73886496,0.0,0.0,1.5888501
2871,2871,1228 Moncado Drive,"Glendale, CA",126,2,1.0,1255,879000,0.0,0.39709097,0.0,0.0,1.8579535
4266,4266,18 Puesto Road,"Ladera Ranch, CA",177,2,2.1,1864,737625,0.0,1.8472449,0.0,0.0,2.264151
2062,2062,1412 SARAZEN DRIVE,"Alhambra, CA",6,2,1.0,893,649500,0.0,1.5693791,0.0,0.0,2.9002671
6242,6242,9107 Lantana Drive,"Corona, CA",87,3,2.0,1357,429998,0.0,0.834965,0.0,0.0,1.6597375
8064,8064,54241 Northridge Drive,"Idyllwild, CA",150,4,3.1,2685,899000,0.0,1.9150404,0.0,0.0,3.826367
13727,13727,315 Calle De Pueblo,"Templeton, CA",370,3,2.1,1408,499900,0.0,1.1225071,0.0,0.0,2.0609577
11912,11912,2586 Crosshaven Lane,"San Diego, CA",320,4,2.1,1903,499000,0.0,0.96732605,0.0,0.0,0.6426004
10400,10400,1318 N Laurel Avenue,"Upland, CA",381,4,3.1,4355,785000,0.0,0.6830679,0.0,0.0,2.1208005
6085,6085,38854 Amateur Way,"Beaumont, CA",29,3,2.0,1842,345000,0.0,3.039518,0.0,0.0,0.06324236
9735,9735,7515 El Manor Road,"Oak Hills, CA",251,5,3.0,3414,588888,0.0,0.5629914,0.0,0.0,0.28972048
2536,2536,217 Crandall Street,"Los Angeles, CA",207,2,1.0,870,699000,0.0,0.83842707,0.0,0.0,1.6235244
14116,14116,422 Weymouth Street,"Cambria, CA",60,3,4.0,1740,759000,0.0,1.0915756,0.0,0.0,1.5708896
15001,15001,952 Blaine Avenue,"Fillmore, CA",118,4,2.0,1704,549000,0.0,0.65157235,0.0,0.0,0.19067046
3908,3908,6592 Santa Catalina Avenue,"Garden Grove, CA",124,3,2.0,1293,639000,0.0,0.6512977,0.0,0.0,0.19589975
5758,5758,1842 Stream Pointe,"San Jacinto, CA",324,4,2.1,1947,336990,0.0,1.5683436,0.0,0.0,1.7936276
13970,13970,1721 Kleck Road,"Paso Robles, CA",275,3,4.0,2111,687000,0.0,1.2685194,0.0,0.0,4.4116163
9423,9423,7854 Apple Lane,"Fontana, CA",119,3,2.1,2050,470000,0.0,4.866211,0.0,0.0,1.2937487
244,244,1804 St Anton Drive,"Pine Mountain Club, CA",282,3,2.0,1958,398500,0.0,0.5705547,0.0,0.0,1.4915777
12426,12426,1113 Parkview Dr,"Oceanside, CA",256,3,2.1,3014,699000,0.0,1.5796053,0.0,0.0,1.9729358
14158,14158,1239 Pineridge Drive,"Cambria, CA",60,4,4.0,2032,799000,0.0,0.0,0.0,0.0,0.24991527
10707,10707,4373 Middlesex Dr,"San Diego, CA",320,3,3.1,1775,1150000,0.0,1.0356206,0.0,0.0,1.835001
12333,12333,675 Vista Santo Tomas,"San Diego, CA",320,4,2.1,2162,619000,0.0,1.9605774,0.0,0.0,1.4205266
7510,7510,39419 Exa Ely Road,"Hemet, CA",141,4,2.0,2737,775000,0.0,1.8356541,0.0,0.0,1.9478637
306,306,16200 Brimhall Road,"Bakersfield, CA",24,6,3.0,2730,649999,0.0,0.34295738,0.0,0.0,1.186671
644,644,45309 W 13th Street,"Lancaster, CA",193,3,1.0,938,229999,0.0,1.1599398,0.0,0.0,1.9363106
8842,8842,11939 Mount Vernon Avenue,"Grand Terrace, CA",131,3,2.0,1057,330000,0.0,1.4709042,0.0,0.0,3.7960267
10317,10317,4350 Quail Canyon Road,"San Bernardino, CA",318,5,3.1,4431,722000,0.0,0.05591773,0.0,0.0,1.3393893
6,6,1100 CAMILIA Street,"Calexico, CA",55,4,3.0,2769,415000,0.0,0.0,0.0,0.0,0.0
14942,14942,99 Taormina Lane,"Ojai, CA",257,1,1.0,760,515000,0.0,0.48914403,0.0,0.0,0.1276403
13180,13180,19701 RAMONA TRAILS DRIVE,"Ramona, CA",296,5,3.1,3604,799000,0.0,1.2722945,0.0,0.0,2.0392017
13902,13902,767 Oxen Street,"Paso Robles, CA",275,4,2.0,2470,629000,0.0,0.0,0.0,0.0,0.061734296
3300,3300,107 Ritual,"Irvine, CA",157,4,4.1,3047,1521967,0.0,1.0920892,0.0,0.0,0.54947245
7802,7802,275 Loch Lomond Road,"Rancho Mirage, CA",300,3,3.0,2620,799000,0.0,0.31018588,0.0,0.0,1.4460503
4225,4225,21026 Ponderosa,"Mission Viejo, CA",218,2,3.0,1830,749000,0.0,1.4045076,0.0,0.0,1.6703435
8925,8925,17452 Mesquite Road,"Apple Valley, CA",15,3,2.1,2175,374950,0.0,1.2567618,0.0,0.0,2.1355495
3128,3128,23015 Stoneridge,"Mission Viejo, CA",218,5,3.1,3440,1096000,0.0,1.666621,0.0,0.0,4.8286653
782,782,42602 Beaverbrook Drive,"Lake Hughes, CA",187,2,2.0,1034,289900,0.0,0.66904783,0.0,0.0,0.49462077
3169,3169,137 Smallwheel,"Irvine, CA",157,4,3.0,2175,1499500,0.0,1.0420839,0.0,0.0,0.19274086
14480,14480,3162 Christopher Drive,"Lompoc, CA",203,4,3.1,3655,799500,0.0,1.2533463,0.0,0.0,2.1280026
13373,13373,3522 Mercer Ln,"San Diego, CA",320,4,2.0,1754,900000,0.0,0.8767488,0.0,0.0,0.6067338
2283,2283,19699 May Way,"Canyon Country, CA",63,4,2.1,2243,668900,0.0,1.2113973,0.0,0.0,4.0801888
8766,8766,1209 W Cornell Street,"Rialto, CA",307,3,3.0,1644,339900,0.0,1.2902654,0.0,0.0,1.8900964
595,595,4419 PARK ALISAL,"Calabasas, CA",54,5,3.1,3291,1579000,0.0,0.7765502,0.0,0.0,2.0293167
13283,13283,5818 Haber St,"San Diego, CA",320,4,2.0,1525,949007,0.0,1.0034688,0.0,0.0,1.805235
4379,4379,16551 Graham Street,"Huntington Beach, CA",148,2,1.0,1357,770000,0.0,0.87439245,0.0,0.0,1.2388556
6610,6610,20855 Walking Beam Drive,"Riverside, CA",310,5,4.0,2900,549900,0.0,1.7707349,0.0,0.0,1.2813127
665,665,38363 Rosemarie Street,"Palmdale, CA",267,3,1.0,1053,215000,0.0,0.3949541,0.0,0.0,0.37587488
12404,12404,9175 Grossmont Boulevard,"La Mesa, CA",171,4,2.0,1840,649900,0.0,0.8483793,0.0,0.0,1.5877827
14320,14320,125 Palomar Avenue,"Pismo Beach, CA",287,4,2.1,1768,998500,0.0,0.11995602,0.0,0.0,0.0
7599,7599,61089 Fire Barrel Drive,"La Quinta, CA",175,3,3.1,2724,749000,0.0,0.6577708,0.0,0.0,0.68855405
479,479,565 Laguna Road,"Pasadena, CA",274,4,4.0,2730,1788800,0.0,0.96973014,0.0,0.0,1.8562958
68,68,19701 Pine Ridge Drive,"Tehachapi, CA",367,3,3.0,2354,249000,0.0,1.2744578,0.0,0.0,2.2464943
